pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,SZSResult,SZSOutput,SZSStatus
423880373,Problems/SEU/SEU049+1.p,7417229,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1921.88,520.148,8785148.0,--,Theorem,UNK-Non,Non,UNK
423880374,Problems/SEU/SEU050+1.p,7417230,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,210.939,58.316,8628392.0,Theorem,Theorem,THM-CRf,CRf,THM
423880375,Problems/SEU/SEU051+1.p,7417231,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1466.28,520.132,8747408.0,--,Theorem,UNK-Non,Non,UNK
423880376,Problems/SEU/SEU052+1.p,7417232,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1807.48,520.154,8857284.0,--,Theorem,UNK-Non,Non,UNK
423880377,Problems/SEU/SEU053+1.p,7417233,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,7.13371,3.27572,8250260.0,Theorem,Theorem,THM-CRf,CRf,THM
423880378,Problems/SEU/SEU054+1.p,7417234,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1881.12,520.141,8784880.0,--,Theorem,UNK-Non,Non,UNK
423880379,Problems/SEU/SEU055+1.p,7417235,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,12.9455,3.01512,7674368.0,Theorem,Theorem,THM-CRf,CRf,THM
423880380,Problems/SEU/SEU056+1.p,7417236,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.23304,2.96167,8215072.0,Theorem,Theorem,THM-CRf,CRf,THM
423880381,Problems/SEU/SEU057+1.p,7417237,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1837.76,520.131,8762880.0,--,Theorem,UNK-Non,Non,UNK
423880382,Problems/SEU/SEU058+1.p,7417238,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,19.9788,6.34673,8393260.0,Theorem,Theorem,THM-CRf,CRf,THM
423880383,Problems/SEU/SEU059+1.p,7417239,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,24.2718,7.51898,8465376.0,Theorem,Theorem,THM-CRf,CRf,THM
423880384,Problems/SEU/SEU060+1.p,7417240,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1874.32,520.148,8862328.0,--,Theorem,UNK-Non,Non,UNK
423880385,Problems/SEU/SEU061+1.p,7417241,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,47.4719,13.7878,8662808.0,Theorem,Theorem,THM-CRf,CRf,THM
423880386,Problems/SEU/SEU062+1.p,7417242,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,6.31266,2.88574,7674368.0,Theorem,Theorem,THM-CRf,CRf,THM
423880387,Problems/SEU/SEU063+1.p,7417243,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1756.79,520.104,1.5681548E7,--,Theorem,UNK-Non,Non,UNK
423880388,Problems/SEU/SEU067+1.p,7417244,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1857.01,520.101,8812680.0,--,Theorem,UNK-Non,Non,UNK
423880389,Problems/SEU/SEU068+1.p,7417245,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1503.46,520.088,8916884.0,--,Theorem,UNK-Non,Non,UNK
423880390,Problems/SEU/SEU069+1.p,7417246,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1826.34,520.083,8829488.0,--,Theorem,UNK-Non,Non,UNK
423880391,Problems/SEU/SEU070+1.p,7417247,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1850.08,520.16,8860496.0,--,Theorem,UNK-Non,Non,UNK
423880392,Problems/SEU/SEU071+1.p,7417248,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,59.195,16.6088,8637992.0,Theorem,Theorem,THM-CRf,CRf,THM
423880393,Problems/SEU/SEU072+1.p,7417249,Leo-III---1.3,20437,Leo-III---1.3,303325,complete,47.5049,13.4376,8503616.0,Theorem,Theorem,THM-CRf,CRf,THM
423880394,Problems/SEU/SEU073+1.p,7417250,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1867.95,520.084,8738884.0,--,Theorem,UNK-Non,Non,UNK
423880395,Problems/SEU/SEU074+1.p,7417251,Leo-III---1.3,20437,Leo-III---1.3,303325,timeout (wallclock),1891.14,520.168,8760724.0,--,Theorem,UNK-Non,Non,UNK
