pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,SZSResult,SZSOutput,SZSStatus
423831323,Problems/AGT/AGT001+1.p,7403067,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054711,0.105443,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831324,Problems/AGT/AGT001+2.p,7403068,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054492,0.0587999,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831325,Problems/AGT/AGT002+1.p,7403069,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05502,0.192245,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831326,Problems/AGT/AGT002+2.p,7403070,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054301,0.0573859,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831327,Problems/AGT/AGT003+1.p,7403071,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05455,0.0649779,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831328,Problems/AGT/AGT003+2.p,7403072,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054371,0.115728,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831329,Problems/AGT/AGT004+1.p,7403073,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054007,0.115071,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831330,Problems/AGT/AGT004+2.p,7403074,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054939,0.140511,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831331,Problems/AGT/AGT005+1.p,7403075,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05454,0.135076,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831332,Problems/AGT/AGT005+2.p,7403076,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054985,0.104386,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831333,Problems/AGT/AGT006+1.p,7403077,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.056723,0.104216,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831334,Problems/AGT/AGT006+2.p,7403078,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055134,0.099292,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831335,Problems/AGT/AGT007+1.p,7403079,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055438,0.085266,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831336,Problems/AGT/AGT007+2.p,7403080,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054714,0.0953851,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831337,Problems/AGT/AGT008+1.p,7403081,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.0549,0.0577511,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831338,Problems/AGT/AGT008+2.p,7403082,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05457,0.071154,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831339,Problems/AGT/AGT009+1.p,7403083,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054909,0.104489,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831340,Problems/AGT/AGT009+2.p,7403084,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.056167,0.113816,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831341,Problems/AGT/AGT010+1.p,7403085,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054783,0.0863541,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831342,Problems/AGT/AGT010+2.p,7403086,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055127,0.059897,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831343,Problems/AGT/AGT011+1.p,7403087,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05507,0.0642351,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831344,Problems/AGT/AGT011+2.p,7403088,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054356,0.0852259,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831345,Problems/AGT/AGT012+1.p,7403089,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055191,0.115572,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831346,Problems/AGT/AGT012+2.p,7403090,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054394,0.095807,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831347,Problems/AGT/AGT013+1.p,7403091,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05425,0.0779569,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831348,Problems/AGT/AGT013+2.p,7403092,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053953,0.0580439,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831349,Problems/AGT/AGT014+1.p,7403093,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055009,0.0652201,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831350,Problems/AGT/AGT014+2.p,7403094,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054496,0.124939,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831351,Problems/AGT/AGT015+1.p,7403095,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054038,0.106049,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831352,Problems/AGT/AGT015+2.p,7403096,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055484,0.114613,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831353,Problems/AGT/AGT016+1.p,7403097,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054851,0.095075,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831354,Problems/AGT/AGT016+2.p,7403098,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054611,0.105328,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831355,Problems/AGT/AGT017+1.p,7403099,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054525,0.105447,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831356,Problems/AGT/AGT017+2.p,7403100,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055236,0.0749899,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831357,Problems/AGT/AGT018+1.p,7403101,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05627,0.0606511,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831358,Problems/AGT/AGT018+2.p,7403102,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054115,0.095841,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831359,Problems/AGT/AGT019+1.p,7403103,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054029,0.085923,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831360,Problems/AGT/AGT019+2.p,7403104,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054781,0.0575999,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831361,Problems/AGT/AGT020+1.p,7403105,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054506,0.093957,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831362,Problems/AGT/AGT020+2.p,7403106,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054378,0.104742,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831363,Problems/AGT/AGT021+1.p,7403107,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054805,0.104888,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831364,Problems/AGT/AGT021+2.p,7403108,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054696,0.095475,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831365,Problems/AGT/AGT022+1.p,7403109,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054535,0.0952841,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831366,Problems/AGT/AGT022+2.p,7403110,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054986,0.0589931,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831367,Problems/AGT/AGT023+1.p,7403111,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05412,0.106322,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831368,Problems/AGT/AGT023+2.p,7403112,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054484,0.0958791,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831369,Problems/AGT/AGT024+1.p,7403113,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055322,0.0895039,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831370,Problems/AGT/AGT024+2.p,7403114,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054412,0.0759891,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831371,Problems/AGT/AGT025+1.p,7403115,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054463,0.066669,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831372,Problems/AGT/AGT025+2.p,7403116,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054422,0.105182,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831373,Problems/AGT/AGT026+1.p,7403117,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053667,0.0763219,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831374,Problems/AGT/AGT026+2.p,7403118,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053582,0.085846,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831375,Problems/AGT/AGT027^1.p,7403119,Satallax---3.3,20261,Satallax---3.3,302728,timeout (wallclock),520.566,520.133,1048880.0,--,Theorem,UNK-Non,Non,UNK
423831376,Problems/AGT/AGT027^2.p,7403120,Satallax---3.3,20261,Satallax---3.3,302728,timeout (wallclock),520.5,520.095,1048880.0,--,Theorem,UNK-Non,Non,UNK
423831377,Problems/AGT/AGT028^1.p,7403121,Satallax---3.3,20261,Satallax---3.3,302728,complete,24.0386,23.9753,429312.0,Theorem,Theorem,THM-Prf,Prf,THM
423831378,Problems/AGT/AGT028^2.p,7403122,Satallax---3.3,20261,Satallax---3.3,302728,complete,6.45859,6.61642,286220.0,Theorem,Theorem,THM-Prf,Prf,THM
423831379,Problems/AGT/AGT029^1.p,7403123,Satallax---3.3,20261,Satallax---3.3,302728,complete,260.44,260.427,4460324.0,Theorem,Theorem,THM-Prf,Prf,THM
423831380,Problems/AGT/AGT030^1.p,7403124,Satallax---3.3,20261,Satallax---3.3,302728,complete,246.543,246.501,4460156.0,Theorem,Theorem,THM-Prf,Prf,THM
423831381,Problems/AGT/AGT031^1.p,7403125,Satallax---3.3,20261,Satallax---3.3,302728,timeout (wallclock),519.831,520.041,434616.0,--,Theorem,UNK-Non,Non,UNK
423831382,Problems/AGT/AGT031^2.p,7403126,Satallax---3.3,20261,Satallax---3.3,302728,timeout (wallclock),522.645,520.02,743684.0,--,Theorem,UNK-Non,Non,UNK
423831383,Problems/AGT/AGT032^1.p,7403127,Satallax---3.3,20261,Satallax---3.3,302728,complete,279.934,280.1,398404.0,Theorem,Theorem,THM-Prf,Prf,THM
423831384,Problems/AGT/AGT032^2.p,7403128,Satallax---3.3,20261,Satallax---3.3,302728,timeout (wallclock),522.663,520.019,749096.0,--,Theorem,UNK-Non,Non,UNK
423831385,Problems/AGT/AGT033^1.p,7403129,Satallax---3.3,20261,Satallax---3.3,302728,complete,1.94558,2.09569,272580.0,Theorem,Theorem,THM-Prf,Prf,THM
423831386,Problems/AGT/AGT033^2.p,7403130,Satallax---3.3,20261,Satallax---3.3,302728,complete,6.40736,6.56861,295096.0,Theorem,Theorem,THM-Prf,Prf,THM
423831387,Problems/AGT/AGT034^1.p,7403131,Satallax---3.3,20261,Satallax---3.3,302728,complete,231.055,231.143,364416.0,Theorem,Theorem,THM-Prf,Prf,THM
423831388,Problems/AGT/AGT034^2.p,7403132,Satallax---3.3,20261,Satallax---3.3,302728,timeout (wallclock),524.163,520.021,635508.0,--,Theorem,UNK-Non,Non,UNK
423831389,Problems/AGT/AGT035^1.p,7403133,Satallax---3.3,20261,Satallax---3.3,302728,complete,22.5215,22.6438,341644.0,Theorem,Theorem,THM-Prf,Prf,THM
423831390,Problems/AGT/AGT035^2.p,7403134,Satallax---3.3,20261,Satallax---3.3,302728,timeout (wallclock),524.157,520.101,637820.0,--,Theorem,UNK-Non,Non,UNK
423831391,Problems/AGT/AGT036^1.p,7403135,Satallax---3.3,20261,Satallax---3.3,302728,timeout (wallclock),520.41,520.022,474276.0,--,Theorem,UNK-Non,Non,UNK
423831392,Problems/AGT/AGT037^1.p,7403136,Satallax---3.3,20261,Satallax---3.3,302728,complete,6.24675,6.3998,291808.0,Theorem,Theorem,THM-Prf,Prf,THM
423831393,Problems/AGT/AGT037^2.p,7403137,Satallax---3.3,20261,Satallax---3.3,302728,complete,6.6536,6.81937,295060.0,Theorem,Theorem,THM-Prf,Prf,THM
423831394,Problems/AGT/AGT038^1.p,7403138,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.494773,0.65081,262876.0,Theorem,Theorem,THM-Prf,Prf,THM
423831395,Problems/AGT/AGT039^1.p,7403139,Satallax---3.3,20261,Satallax---3.3,302728,complete,134.447,134.618,330952.0,Theorem,Theorem,THM-Prf,Prf,THM
423831396,Problems/AGT/AGT040^1.p,7403140,Satallax---3.3,20261,Satallax---3.3,302728,complete,77.4466,77.5458,428996.0,Theorem,Theorem,THM-Prf,Prf,THM
423831397,Problems/AGT/AGT041^1.p,7403141,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.467308,0.680601,268172.0,Theorem,Theorem,THM-Prf,Prf,THM
423831398,Problems/AGT/AGT042+1.p,7403142,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05584,0.112446,119280.0,Inappropriate,Satisfiable,IAP-Non,Non,IAP
423831399,Problems/CAT/CAT001-1.p,7404703,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053433,0.0942771,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831400,Problems/CAT/CAT001-2.p,7404704,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054705,0.058953,119280.0,Inappropriate,Satisfiable,IAP-Non,Non,IAP
423831401,Problems/CAT/CAT001-3.p,7404705,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05523,0.114341,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831402,Problems/CAT/CAT001-4.p,7404706,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054819,0.12724,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831403,Problems/CAT/CAT002-1.p,7404707,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054351,0.296026,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831404,Problems/CAT/CAT002-2.p,7404708,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055065,0.060101,119280.0,Inappropriate,Satisfiable,IAP-Non,Non,IAP
423831405,Problems/CAT/CAT002-3.p,7404709,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054301,0.125897,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831406,Problems/CAT/CAT002-4.p,7404710,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054676,0.0961971,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831407,Problems/CAT/CAT003-1.p,7404711,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054537,0.058835,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831408,Problems/CAT/CAT003-2.p,7404712,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054984,0.085555,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831409,Problems/CAT/CAT003-3.p,7404713,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055473,0.124812,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831410,Problems/CAT/CAT003-4.p,7404714,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055815,0.104038,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831411,Problems/CAT/CAT004-1.p,7404715,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054773,0.104708,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831412,Problems/CAT/CAT004-2.p,7404716,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055418,0.0950859,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831413,Problems/CAT/CAT004-3.p,7404717,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.056431,0.113641,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831414,Problems/CAT/CAT004-4.p,7404718,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055515,0.059074,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831415,Problems/CAT/CAT005-1.p,7404719,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054246,0.0957449,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831416,Problems/CAT/CAT005-3.p,7404720,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054754,0.100796,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831417,Problems/CAT/CAT005-4.p,7404721,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.056132,0.113518,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831418,Problems/CAT/CAT006-1.p,7404722,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054673,0.104984,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831419,Problems/CAT/CAT006-3.p,7404723,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05445,0.065739,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831420,Problems/CAT/CAT006-4.p,7404724,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05396,0.1144,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831421,Problems/CAT/CAT007-1.p,7404725,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054413,0.118523,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831422,Problems/CAT/CAT007-3.p,7404726,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054513,0.0574619,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831423,Problems/CAT/CAT008-1.p,7404727,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054339,0.0957999,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831424,Problems/CAT/CAT009-1.p,7404728,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053948,0.065623,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831425,Problems/CAT/CAT009-3.p,7404729,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054668,0.0645941,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831426,Problems/CAT/CAT009-4.p,7404730,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055393,0.0592751,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831427,Problems/CAT/CAT010-1.p,7404731,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054529,0.095746,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831428,Problems/CAT/CAT010-4.p,7404732,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054982,0.105662,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831429,Problems/CAT/CAT011-1.p,7404733,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054695,0.059068,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831430,Problems/CAT/CAT011-2.p,7404734,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055346,0.115459,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831431,Problems/CAT/CAT011-3.p,7404735,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053979,0.0797989,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831432,Problems/CAT/CAT011-4.p,7404736,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.04382,0.0783261,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831433,Problems/CAT/CAT012-1.p,7404737,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054386,0.0650701,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831434,Problems/CAT/CAT012-3.p,7404738,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054025,0.0663741,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831435,Problems/CAT/CAT012-4.p,7404739,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054903,0.115051,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831436,Problems/CAT/CAT013-1.p,7404740,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053799,0.101759,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831437,Problems/CAT/CAT013-3.p,7404741,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054247,0.104828,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831438,Problems/CAT/CAT013-4.p,7404742,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.05401,0.0551649,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831439,Problems/CAT/CAT014-1.p,7404743,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054347,0.056748,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831440,Problems/CAT/CAT014-2.p,7404744,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054813,0.0580439,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831441,Problems/CAT/CAT014-3.p,7404745,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053848,0.114844,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831442,Problems/CAT/CAT014-4.p,7404746,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053663,0.099747,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831443,Problems/CAT/CAT015-3.p,7404747,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054546,0.115634,119280.0,Inappropriate,Satisfiable,IAP-Non,Non,IAP
423831444,Problems/CAT/CAT015-4.p,7404748,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054438,0.105648,119280.0,Inappropriate,Satisfiable,IAP-Non,Non,IAP
423831445,Problems/CAT/CAT016-3.p,7404749,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055183,0.058898,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831446,Problems/CAT/CAT016-4.p,7404750,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054739,0.0599101,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831447,Problems/CAT/CAT017-3.p,7404751,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055142,0.105302,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831448,Problems/CAT/CAT017-4.p,7404752,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054998,0.0963269,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831449,Problems/CAT/CAT018-1.p,7404753,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053559,0.0653489,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831450,Problems/CAT/CAT018-3.p,7404754,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053907,0.0657169,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831451,Problems/CAT/CAT018-4.p,7404755,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054708,0.0641779,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831452,Problems/CAT/CAT019-1.p,7404756,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.044213,0.0477969,119284.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831453,Problems/CAT/CAT019-2.p,7404757,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055223,0.063975,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831454,Problems/CAT/CAT019-3.p,7404758,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055115,0.0588639,119280.0,Inappropriate,Unsatisfiable,IAP-Non,Non,IAP
423831455,Problems/CAT/CAT019-4.p,7404759,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054431,0.0845659,119280.0,Inappropriate,Satisfiable,IAP-Non,Non,IAP
423831456,Problems/CAT/CAT019-5.p,7404760,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054813,0.0577621,119280.0,Inappropriate,Satisfiable,IAP-Non,Non,IAP
423831457,Problems/CAT/CAT020-1.p,7404761,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053503,0.0569571,119280.0,Inappropriate,Satisfiable,IAP-Non,Non,IAP
423831458,Problems/CAT/CAT020-2.p,7404762,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.043989,0.117858,119320.0,Inappropriate,Satisfiable,IAP-Non,Non,IAP
423831459,Problems/CAT/CAT020-3.p,7404763,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055098,0.0582559,119280.0,Inappropriate,Satisfiable,IAP-Non,Non,IAP
423831460,Problems/CAT/CAT020-4.p,7404764,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054143,0.105794,119280.0,Inappropriate,Satisfiable,IAP-Non,Non,IAP
423831461,Problems/CAT/CAT021+1.p,7404765,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055353,0.0859629,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831462,Problems/CAT/CAT021+2.p,7404766,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055384,0.056239,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831463,Problems/CAT/CAT021+3.p,7404767,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055048,0.055529,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831464,Problems/CAT/CAT021+4.p,7404768,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055815,0.105547,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831465,Problems/CAT/CAT022+1.p,7404769,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054241,0.118875,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831466,Problems/CAT/CAT022+2.p,7404770,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054796,0.0558801,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831467,Problems/CAT/CAT022+3.p,7404771,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.054415,0.0548111,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831468,Problems/CAT/CAT022+4.p,7404772,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.055471,0.0575359,119280.0,Inappropriate,Theorem,IAP-Non,Non,IAP
423831469,Problems/CAT/CAT023+1.p,7404773,Satallax---3.3,20261,Satallax---3.3,302728,complete,0.053922,0.0850281,119280.0,Inappropriate,Unknown,IAP-Non,Non,IAP
