pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,expected,SZSResult,SZSOutput,SZSStatus
469535891,Problems_HOL_bool_free_only/SYN/SYN059^5.p,9380910,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.021814,0.0217869,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535907,Problems_HOL_bool_free_only/SYN/SYN064^5.p,9381264,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017697,0.0234719,0,Theorem,Theorem,THM-Prf,Prf,THM
469535951,Problems_HOL_bool_free_only/SYN/SYN355^5.p,9381973,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.018241,0.018226,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535903,Problems_HOL_bool_free_only/SYN/SYN356^5.p,9381179,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.019349,0.01929,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535921,Problems_HOL_bool_free_only/SYN/SYN357^5.p,9381451,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017291,0.0172739,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535905,Problems_HOL_bool_free_only/SYN/SYN358^5.p,9381202,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.018547,0.0184719,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535949,Problems_HOL_bool_free_only/SYN/SYN360^5.p,9381947,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.018019,0.0180001,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535943,Problems_HOL_bool_free_only/SYN/SYN361^5.p,9381660,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017294,0.017215,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535899,Problems_HOL_bool_free_only/SYN/SYN364^5.p,9381144,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.019294,0.0191601,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535929,Problems_HOL_bool_free_only/SYN/SYN365^5.p,9381501,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.020456,0.0204761,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535909,Problems_HOL_bool_free_only/SYN/SYN374^5.p,9381303,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.019921,0.0198411,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535897,Problems_HOL_bool_free_only/SYN/SYN375^5.p,9380996,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017969,0.0179081,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535945,Problems_HOL_bool_free_only/SYN/SYN377^5.p,9381781,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.01847,0.0184089,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535925,Problems_HOL_bool_free_only/SYN/SYN381^5.p,9381482,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.019893,0.019816,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535937,Problems_HOL_bool_free_only/SYN/SYN382^5.p,9381623,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.019382,0.019294,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535919,Problems_HOL_bool_free_only/SYN/SYN386^5.p,9381447,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.020676,0.0205881,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535927,Problems_HOL_bool_free_only/SYN/SYN731^5.p,9381484,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017427,0.0174031,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535939,Problems_HOL_bool_free_only/SYN/SYN732^5.p,9381628,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.016639,0.0165899,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535893,Problems_HOL_bool_free_only/SYN/SYN989^1.p,9380925,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.016836,0.016812,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535931,Problems_HOL_bool_free_only/SYN/SYN989^3.p,9381544,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.016027,0.0159859,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535923,Problems_HOL_bool_free_only/SYN/SYN990^1.p,9381478,vampire_polymorphic_csup,25884,casc_abs,343846,timeout (cpu),300.04,298.428,251176,--,Satisfiable,UNK-Non,Non,UNK
469535935,Problems_HOL_bool_free_only/SYN/SYN993^1.p,9381620,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017189,0.0171981,113188,CounterSatisfiable,CounterSatisfiable,CSA-Sat,Sat,CSA
469535941,Problems_HOL_bool_free_only/SYN/SYN994^1.p,9381634,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.017659,0.017582,113188,CounterSatisfiable,CounterSatisfiable,CSA-Sat,Sat,CSA
469535901,Problems_HOL_bool_free_only/SYN/SYN996^1.p,9381172,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.018392,0.025813,0,Theorem,Theorem,THM-Prf,Prf,THM
469535967,Problems_HOL_bool_free_only/SYO/SYO009^1.p,9367626,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.016649,0.0166021,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536173,Problems_HOL_bool_free_only/SYO/SYO015^1.p,9368331,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.016104,0.0164211,0,Theorem,Theorem,THM-Prf,Prf,THM
469536067,Problems_HOL_bool_free_only/SYO/SYO019^1.p,9367952,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.01719,0.017188,113188,Theorem,Theorem,THM-Prf,Prf,THM
469536117,Problems_HOL_bool_free_only/SYO/SYO021^1.p,9368093,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.01645,0.0229169,0,Theorem,Theorem,THM-Prf,Prf,THM
469536161,Problems_HOL_bool_free_only/SYO/SYO038^1.002.304.p,9368283,vampire_polymorphic_csup,25884,casc_abs,343846,timeout (cpu),300.05,298.442,886896,--,Theorem,UNK-Non,Non,UNK
469536155,Problems_HOL_bool_free_only/SYO/SYO038^1.003.003.p,9368267,vampire_polymorphic_csup,25884,casc_abs,343846,complete,0.049811,0.0493451,113188,Theorem,Theorem,THM-Prf,Prf,THM
469535959,Problems_HOL_bool_free_only/SYO/SYO038^1.003.004.p,9367615,vampire_polymorphic_csup,25884,casc_abs,343846,timeout (cpu),300.05,298.409,1297064,--,Theorem,UNK-Non,Non,UNK
469536211,Problems_HOL_bool_free_only/SYO/SYO038^1.004.004.p,9368425,vampire_polymorphic_csup,25884,casc_abs,343846,timeout (cpu),300.04,298.52,865144,--,Theorem,UNK-Non,Non,UNK
469536217,Problems_HOL_bool_free_only/SYO/SYO038^1.005.005.p,9368443,vampire_polymorphic_csup,25884,casc_abs,343846,timeout (cpu),300.02,298.425,877552,--,Theorem,UNK-Non,Non,UNK
