pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,SZSResult,SZSOutput,SZSStatus,,5005
469184890,Sledgehammer_lambdas/arr/arr0069.pfho.p,8265064,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,2.58787,2.79567,197060,Theorem,THM-Prf,Prf,THM,,
469184845,Sledgehammer_lambdas/arr/arr0070.pfho.p,8265049,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.062,298.679,498820,--,UNK-Non,Non,UNK,,
469184602,Sledgehammer_lambdas/arr/arr0071.pfho.p,8264968,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,1.91315,2.128,205504,Theorem,THM-Prf,Prf,THM,,
469184887,Sledgehammer_lambdas/arr/arr0072.pfho.p,8265063,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,1.80731,1.96107,202436,Theorem,THM-Prf,Prf,THM,,
469184629,Sledgehammer_lambdas/arr/arr0073.pfho.p,8264977,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.15,298.699,949428,--,UNK-Non,Non,UNK,,
469184776,Sledgehammer_lambdas/arr/arr0074.pfho.p,8265026,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.180938,0.341343,119288,Theorem,THM-Prf,Prf,THM,,
469184686,Sledgehammer_lambdas/arr/arr0075.pfho.p,8264996,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.32,298.756,799064,--,UNK-Non,Non,UNK,,
469184809,Sledgehammer_lambdas/arr/arr0076.pfho.p,8265037,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.102,298.72,425180,--,UNK-Non,Non,UNK,,
469184728,Sledgehammer_lambdas/arr/arr0077.pfho.p,8265010,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.123,298.698,400240,--,UNK-Non,Non,UNK,,
469184677,Sledgehammer_lambdas/arr/arr0078.pfho.p,8264993,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.094,298.636,406240,--,UNK-Non,Non,UNK,,
469184779,Sledgehammer_lambdas/arr/arr0079.pfho.p,8265027,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.04,298.641,647284,--,UNK-Non,Non,UNK,,
469184734,Sledgehammer_lambdas/arr/arr0080.pfho.p,8265012,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,44.0888,44.0067,382868,Theorem,THM-Prf,Prf,THM,,
469184806,Sledgehammer_lambdas/arr/arr0081.pfho.p,8265036,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,1.89415,2.09177,198596,Theorem,THM-Prf,Prf,THM,,
469184698,Sledgehammer_lambdas/arr/arr0082.pfho.p,8265000,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,130.116,129.69,727868,Theorem,THM-Prf,Prf,THM,,
469184758,Sledgehammer_lambdas/arr/arr0083.pfho.p,8265020,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,44.5449,44.4096,322452,Theorem,THM-Prf,Prf,THM,,
469184665,Sledgehammer_lambdas/arr/arr0084.pfho.p,8264989,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,39.3915,39.4157,347792,Theorem,THM-Prf,Prf,THM,,
469184851,Sledgehammer_lambdas/arr/arr0085.pfho.p,8265051,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.118,298.24,406504,--,UNK-Non,Non,UNK,,
469184626,Sledgehammer_lambdas/arr/arr0086.pfho.p,8264976,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,1.88353,2.11094,196548,Theorem,THM-Prf,Prf,THM,,
469184827,Sledgehammer_lambdas/arr/arr0087.pfho.p,8265043,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.69224,0.854709,191044,Theorem,THM-Prf,Prf,THM,,
469184863,Sledgehammer_lambdas/arr/arr0088.pfho.p,8265055,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.03,298.622,979736,--,UNK-Non,Non,UNK,,
469184647,Sledgehammer_lambdas/arr/arr0089.pfho.p,8264983,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.181914,0.386793,119288,Theorem,THM-Prf,Prf,THM,,
469184611,Sledgehammer_lambdas/arr/arr0090.pfho.p,8264971,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.03,298.515,1113600,--,UNK-Non,Non,UNK,,
469184830,Sledgehammer_lambdas/arr/arr0091.pfho.p,8265044,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.187314,0.356396,119288,Theorem,THM-Prf,Prf,THM,,
469184662,Sledgehammer_lambdas/arr/arr0092.pfho.p,8264988,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.053,298.671,720980,--,UNK-Non,Non,UNK,,
469184872,Sledgehammer_lambdas/arr/arr0093.pfho.p,8265058,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.07,298.685,874716,--,UNK-Non,Non,UNK,,
469184716,Sledgehammer_lambdas/arr/arr0094.pfho.p,8265006,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.184509,0.416093,119288,Theorem,THM-Prf,Prf,THM,,
469184752,Sledgehammer_lambdas/arr/arr0095.pfho.p,8265018,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.04,298.622,678012,--,UNK-Non,Non,UNK,,
469184737,Sledgehammer_lambdas/arr/arr0096.pfho.p,8265013,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.04,298.55,722476,--,UNK-Non,Non,UNK,,
469184791,Sledgehammer_lambdas/arr/arr0097.pfho.p,8265031,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.082,298.523,757540,--,UNK-Non,Non,UNK,,
469184767,Sledgehammer_lambdas/arr/arr0098.pfho.p,8265023,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.062,298.545,711548,--,UNK-Non,Non,UNK,,
469184701,Sledgehammer_lambdas/arr/arr0099.pfho.p,8265001,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.068,298.584,1057464,--,UNK-Non,Non,UNK,,
469185190,Sledgehammer_lambdas/auth/auth0001.pfho.p,8265164,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,97.7772,97.3462,673252,Theorem,THM-Prf,Prf,THM,,
469184917,Sledgehammer_lambdas/auth/auth0002.pfho.p,8265073,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,97.3931,96.9283,824996,Theorem,THM-Prf,Prf,THM,,
469185148,Sledgehammer_lambdas/auth/auth0003.pfho.p,8265150,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.08,298.62,826340,--,UNK-Non,Non,UNK,,
469185043,Sledgehammer_lambdas/auth/auth0004.pfho.p,8265115,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,2.08389,2.24462,199108,Theorem,THM-Prf,Prf,THM,,
469185088,Sledgehammer_lambdas/auth/auth0005.pfho.p,8265130,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.154,298.71,823764,--,UNK-Non,Non,UNK,,
469185001,Sledgehammer_lambdas/auth/auth0006.pfho.p,8265101,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.134,298.517,794084,--,UNK-Non,Non,UNK,,
469185055,Sledgehammer_lambdas/auth/auth0007.pfho.p,8265119,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.1,298.7,674528,--,UNK-Non,Non,UNK,,
469185094,Sledgehammer_lambdas/auth/auth0008.pfho.p,8265132,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.103,298.621,980300,--,UNK-Non,Non,UNK,,
469185028,Sledgehammer_lambdas/auth/auth0009.pfho.p,8265110,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.1,298.697,795432,--,UNK-Non,Non,UNK,,
469184989,Sledgehammer_lambdas/auth/auth0010.pfho.p,8265097,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.099,298.577,795432,--,UNK-Non,Non,UNK,,
469185061,Sledgehammer_lambdas/auth/auth0011.pfho.p,8265121,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.062,298.629,946004,--,UNK-Non,Non,UNK,,
469185037,Sledgehammer_lambdas/auth/auth0012.pfho.p,8265113,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,145.466,144.78,808736,Theorem,THM-Prf,Prf,THM,,
469185109,Sledgehammer_lambdas/auth/auth0013.pfho.p,8265137,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,43.126,43.1284,865924,Theorem,THM-Prf,Prf,THM,,
469184935,Sledgehammer_lambdas/auth/auth0014.pfho.p,8265079,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,43.2915,43.2687,787120,Theorem,THM-Prf,Prf,THM,,
469185139,Sledgehammer_lambdas/auth/auth0015.pfho.p,8265147,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.094,298.597,729168,--,UNK-Non,Non,UNK,,
469184965,Sledgehammer_lambdas/auth/auth0016.pfho.p,8265089,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.053,298.093,727052,--,UNK-Non,Non,UNK,,
469185178,Sledgehammer_lambdas/auth/auth0017.pfho.p,8265160,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.02,298.45,761620,--,UNK-Non,Non,UNK,,
469185151,Sledgehammer_lambdas/auth/auth0018.pfho.p,8265151,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.03,298.66,763668,--,UNK-Non,Non,UNK,,
469184926,Sledgehammer_lambdas/auth/auth0019.pfho.p,8265076,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.168,298.621,704808,--,UNK-Non,Non,UNK,,
469185205,Sledgehammer_lambdas/auth/auth0020.pfho.p,8265169,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.02,298.575,653984,--,UNK-Non,Non,UNK,,
469184941,Sledgehammer_lambdas/auth/auth0021.pfho.p,8265081,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.099,298.571,765000,--,UNK-Non,Non,UNK,,
469185166,Sledgehammer_lambdas/auth/auth0022.pfho.p,8265156,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.093,298.568,766648,--,UNK-Non,Non,UNK,,
469184899,Sledgehammer_lambdas/auth/auth0023.pfho.p,8265067,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.02,298.531,731924,--,UNK-Non,Non,UNK,,
469185112,Sledgehammer_lambdas/auth/auth0024.pfho.p,8265138,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.644436,0.802494,197572,Theorem,THM-Prf,Prf,THM,,
469185022,Sledgehammer_lambdas/auth/auth0025.pfho.p,8265108,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.639353,0.875698,197572,Theorem,THM-Prf,Prf,THM,,
469185073,Sledgehammer_lambdas/auth/auth0026.pfho.p,8265125,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.640253,0.801642,197572,Theorem,THM-Prf,Prf,THM,,
469184980,Sledgehammer_lambdas/auth/auth0027.pfho.p,8265094,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.641991,0.845522,197572,Theorem,THM-Prf,Prf,THM,,
469185004,Sledgehammer_lambdas/auth/auth0028.pfho.p,8265102,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,2.4173,2.56297,208448,Theorem,THM-Prf,Prf,THM,,
469185121,Sledgehammer_lambdas/auth/auth0029.pfho.p,8265141,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.118,298.53,788264,--,UNK-Non,Non,UNK,,
469185082,Sledgehammer_lambdas/auth/auth0030.pfho.p,8265128,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.261107,0.48202,119288,Theorem,THM-Prf,Prf,THM,,
469184971,Sledgehammer_lambdas/auth/auth0031.pfho.p,8265091,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,43.9748,43.8828,856452,Theorem,THM-Prf,Prf,THM,,
469185124,Sledgehammer_lambdas/auth/auth0032.pfho.p,8265142,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.124,296.222,774636,--,UNK-Non,Non,UNK,,
469185016,Sledgehammer_lambdas/auth/auth0033.pfho.p,8265106,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.157,298.717,834320,--,UNK-Non,Non,UNK,,
469185160,Sledgehammer_lambdas/auth/auth0034.pfho.p,8265154,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.138,298.538,878332,--,UNK-Non,Non,UNK,,
469184911,Sledgehammer_lambdas/auth/auth0035.pfho.p,8265071,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.072,297.99,1053600,--,UNK-Non,Non,UNK,,
469185199,Sledgehammer_lambdas/auth/auth0036.pfho.p,8265167,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,4.94555,2.71392,219068,Theorem,THM-Prf,Prf,THM,,
469184947,Sledgehammer_lambdas/auth/auth0037.pfho.p,8265083,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,120.93,120.471,876540,Theorem,THM-Prf,Prf,THM,,
469184902,Sledgehammer_lambdas/auth/auth0038.pfho.p,8265068,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,43.5918,43.5663,716240,Theorem,THM-Prf,Prf,THM,,
469185175,Sledgehammer_lambdas/auth/auth0039.pfho.p,8265159,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.091,298.512,880888,--,UNK-Non,Non,UNK,,
469184959,Sledgehammer_lambdas/auth/auth0040.pfho.p,8265087,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.101,298.619,995388,--,UNK-Non,Non,UNK,,
469185193,Sledgehammer_lambdas/auth/auth0041.pfho.p,8265165,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.154,298.645,980292,--,UNK-Non,Non,UNK,,
469184920,Sledgehammer_lambdas/auth/auth0042.pfho.p,8265074,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.059,298.522,979524,--,UNK-Non,Non,UNK,,
469185142,Sledgehammer_lambdas/auth/auth0043.pfho.p,8265148,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,2.5172,2.66754,217532,Theorem,THM-Prf,Prf,THM,,
469185046,Sledgehammer_lambdas/auth/auth0044.pfho.p,8265116,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.091,298.536,864896,--,UNK-Non,Non,UNK,,
469185085,Sledgehammer_lambdas/auth/auth0045.pfho.p,8265129,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.091,298.542,1022000,--,UNK-Non,Non,UNK,,
469184998,Sledgehammer_lambdas/auth/auth0046.pfho.p,8265100,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.115,298.628,968904,--,UNK-Non,Non,UNK,,
469185058,Sledgehammer_lambdas/auth/auth0047.pfho.p,8265120,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.11,298.704,968136,--,UNK-Non,Non,UNK,,
469185100,Sledgehammer_lambdas/auth/auth0048.pfho.p,8265134,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,2.48247,2.62995,216640,Theorem,THM-Prf,Prf,THM,,
469185025,Sledgehammer_lambdas/auth/auth0049.pfho.p,8265109,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,116.351,115.842,825876,Theorem,THM-Prf,Prf,THM,,
469184986,Sledgehammer_lambdas/auth/auth0050.pfho.p,8265096,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,43.4521,43.435,816024,Theorem,THM-Prf,Prf,THM,,
469185064,Sledgehammer_lambdas/auth/auth0051.pfho.p,8265122,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.077,298.769,603236,--,UNK-Non,Non,UNK,,
469185040,Sledgehammer_lambdas/auth/auth0052.pfho.p,8265114,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.177624,0.40835,119288,Theorem,THM-Prf,Prf,THM,,
469185103,Sledgehammer_lambdas/auth/auth0053.pfho.p,8265135,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.177773,0.354231,119288,Theorem,THM-Prf,Prf,THM,,
469184938,Sledgehammer_lambdas/auth/auth0054.pfho.p,8265080,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.125,298.687,599084,--,UNK-Non,Non,UNK,,
469185136,Sledgehammer_lambdas/auth/auth0055.pfho.p,8265146,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.176191,0.361581,119288,Theorem,THM-Prf,Prf,THM,,
469184962,Sledgehammer_lambdas/auth/auth0056.pfho.p,8265088,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.173751,0.337161,119288,Theorem,THM-Prf,Prf,THM,,
469185181,Sledgehammer_lambdas/auth/auth0057.pfho.p,8265161,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.03,298.755,588220,--,UNK-Non,Non,UNK,,
469185157,Sledgehammer_lambdas/auth/auth0058.pfho.p,8265153,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.225398,0.449317,119288,Theorem,THM-Prf,Prf,THM,,
469184923,Sledgehammer_lambdas/auth/auth0059.pfho.p,8265075,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.226157,0.387767,119288,Theorem,THM-Prf,Prf,THM,,
469185202,Sledgehammer_lambdas/auth/auth0060.pfho.p,8265168,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.083,298.571,1141916,--,UNK-Non,Non,UNK,,
469184944,Sledgehammer_lambdas/auth/auth0061.pfho.p,8265082,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.174977,0.338296,119288,Theorem,THM-Prf,Prf,THM,,
469185169,Sledgehammer_lambdas/auth/auth0062.pfho.p,8265157,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.177044,0.398309,119288,Theorem,THM-Prf,Prf,THM,,
469184896,Sledgehammer_lambdas/auth/auth0063.pfho.p,8265066,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.174249,0.411565,119288,Theorem,THM-Prf,Prf,THM,,
469185115,Sledgehammer_lambdas/auth/auth0064.pfho.p,8265139,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.109,298.617,490852,--,UNK-Non,Non,UNK,,
469185019,Sledgehammer_lambdas/auth/auth0065.pfho.p,8265107,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.179283,0.434504,119288,Theorem,THM-Prf,Prf,THM,,
469185070,Sledgehammer_lambdas/auth/auth0066.pfho.p,8265124,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.17995,0.405031,119288,Theorem,THM-Prf,Prf,THM,,
469184983,Sledgehammer_lambdas/auth/auth0067.pfho.p,8265095,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.064,298.59,939480,--,UNK-Non,Non,UNK,,
469185007,Sledgehammer_lambdas/auth/auth0068.pfho.p,8265103,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.03,298.537,898296,--,UNK-Non,Non,UNK,,
469185118,Sledgehammer_lambdas/auth/auth0069.pfho.p,8265140,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.06,298.61,984480,--,UNK-Non,Non,UNK,,
469185079,Sledgehammer_lambdas/auth/auth0070.pfho.p,8265127,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.02,298.562,840932,--,UNK-Non,Non,UNK,,
469184977,Sledgehammer_lambdas/auth/auth0071.pfho.p,8265093,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.057,298.669,683688,--,UNK-Non,Non,UNK,,
469185127,Sledgehammer_lambdas/auth/auth0072.pfho.p,8265143,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.03,298.521,690276,--,UNK-Non,Non,UNK,,
469185010,Sledgehammer_lambdas/auth/auth0073.pfho.p,8265104,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.084,298.563,702772,--,UNK-Non,Non,UNK,,
469185163,Sledgehammer_lambdas/auth/auth0074.pfho.p,8265155,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.287767,0.511024,119288,Theorem,THM-Prf,Prf,THM,,
469184908,Sledgehammer_lambdas/auth/auth0075.pfho.p,8265070,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.184656,0.40973,119288,Theorem,THM-Prf,Prf,THM,,
469185196,Sledgehammer_lambdas/auth/auth0076.pfho.p,8265166,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.01,298.516,549108,--,UNK-Non,Non,UNK,,
469184953,Sledgehammer_lambdas/auth/auth0077.pfho.p,8265085,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.142,298.62,1002048,--,UNK-Non,Non,UNK,,
469184905,Sledgehammer_lambdas/auth/auth0078.pfho.p,8265069,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,215.204,212.438,855920,Theorem,THM-Prf,Prf,THM,,
469185172,Sledgehammer_lambdas/auth/auth0079.pfho.p,8265158,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,43.8349,43.7391,786604,Theorem,THM-Prf,Prf,THM,,
469184956,Sledgehammer_lambdas/auth/auth0080.pfho.p,8265086,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,43.0788,43.0174,719952,Theorem,THM-Prf,Prf,THM,,
469185187,Sledgehammer_lambdas/auth/auth0081.pfho.p,8265163,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,43.1009,43.0128,1029164,Theorem,THM-Prf,Prf,THM,,
469184929,Sledgehammer_lambdas/auth/auth0082.pfho.p,8265077,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,43.106,43.0195,1030316,Theorem,THM-Prf,Prf,THM,,
469185154,Sledgehammer_lambdas/auth/auth0083.pfho.p,8265152,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,43.0993,43.0148,1033772,Theorem,THM-Prf,Prf,THM,,
469185049,Sledgehammer_lambdas/auth/auth0084.pfho.p,8265117,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,1.88184,2.06674,216640,Theorem,THM-Prf,Prf,THM,,
469185091,Sledgehammer_lambdas/auth/auth0085.pfho.p,8265131,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.077,298.556,857092,--,UNK-Non,Non,UNK,,
469184995,Sledgehammer_lambdas/auth/auth0086.pfho.p,8265099,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,2.31306,2.5435,217276,Theorem,THM-Prf,Prf,THM,,
469185052,Sledgehammer_lambdas/auth/auth0087.pfho.p,8265118,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.290161,0.450341,119288,Theorem,THM-Prf,Prf,THM,,
469185106,Sledgehammer_lambdas/auth/auth0088.pfho.p,8265136,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,112.283,111.903,998332,Theorem,THM-Prf,Prf,THM,,
469185034,Sledgehammer_lambdas/auth/auth0089.pfho.p,8265112,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.137,298.712,824340,--,UNK-Non,Non,UNK,,
469184992,Sledgehammer_lambdas/auth/auth0090.pfho.p,8265098,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.02,297.524,901708,--,UNK-Non,Non,UNK,,
469185067,Sledgehammer_lambdas/auth/auth0091.pfho.p,8265123,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.01,298.566,834488,--,UNK-Non,Non,UNK,,
469185031,Sledgehammer_lambdas/auth/auth0092.pfho.p,8265111,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.068,298.659,902840,--,UNK-Non,Non,UNK,,
469185097,Sledgehammer_lambdas/auth/auth0093.pfho.p,8265133,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.02,298.441,697728,--,UNK-Non,Non,UNK,,
469184932,Sledgehammer_lambdas/auth/auth0094.pfho.p,8265078,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.064,298.627,707160,--,UNK-Non,Non,UNK,,
469185133,Sledgehammer_lambdas/auth/auth0095.pfho.p,8265145,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.076,298.692,700460,--,UNK-Non,Non,UNK,,
469184968,Sledgehammer_lambdas/auth/auth0096.pfho.p,8265090,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.244853,0.454978,119288,Theorem,THM-Prf,Prf,THM,,
469185184,Sledgehammer_lambdas/auth/auth0097.pfho.p,8265162,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,0.180819,0.408106,119288,Theorem,THM-Prf,Prf,THM,,
469185145,Sledgehammer_lambdas/auth/auth0098.pfho.p,8265149,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.09,298.623,513756,--,UNK-Non,Non,UNK,,
469184914,Sledgehammer_lambdas/auth/auth0099.pfho.p,8265072,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,85.1675,84.9375,336512,Theorem,THM-Prf,Prf,THM,,
469185013,Sledgehammer_lambdas/auth/auth0100.pfho.p,8265105,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.146,298.71,942972,--,UNK-Non,Non,UNK,,
469185130,Sledgehammer_lambdas/auth/auth0101.pfho.p,8265144,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,complete,44.538,44.521,732744,Theorem,THM-Prf,Prf,THM,,
469184974,Sledgehammer_lambdas/auth/auth0102.pfho.p,8265092,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.111,298.622,692056,--,UNK-Non,Non,UNK,,
469185076,Sledgehammer_lambdas/auth/auth0103.pfho.p,8265126,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.103,298.555,761116,--,UNK-Non,Non,UNK,,
469184950,Sledgehammer_lambdas/auth/auth0104.pfho.p,8265084,Vampire---THF-4.4,25871,Vampire---THF-4.4,343554,timeout (cpu),300.138,298.659,904352,--,UNK-Non,Non,UNK,,
469335452,Sledgehammer_lambdas/sn/sn0001.pfho.p,8266201,Zipperposition---1.5,25873,Zipperpin---1.5,343560,complete,292.88,293.742,1242524,--,UNK-Non,Non,UNK,,
