pair id	benchmark	benchmark id	solver	solver id	configuration	configuration id	status	cpu time	wallclock time	memory usage	result	expected	SZSResult	SZSOutput	SZSStatus
440069578	Problems_HOL_only/SEU/SEU600^1.p	7418339	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	119.836	119.174	829956	Theorem	Theorem	THM-Ass	Ass	THM
440069579	Problems_HOL_only/SEU/SEU600^1.p	7418339	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	499.362	496.594	1692848	Theorem	Theorem	THM-Ass	Ass	THM
440069580	Problems_HOL_only/SEU/SEU600^1.p	7418339	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	121.51	120.818	806420	Theorem	Theorem	THM-Ass	Ass	THM
440069581	Problems_HOL_only/SEU/SEU600^2.p	7418340	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	53.9548	53.6598	828536	Theorem	Theorem	THM-Ass	Ass	THM
440069582	Problems_HOL_only/SEU/SEU600^2.p	7418340	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	47.973	47.7073	873436	Theorem	Theorem	THM-Ass	Ass	THM
440069583	Problems_HOL_only/SEU/SEU600^2.p	7418340	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	47.9651	47.7069	872676	Theorem	Theorem	THM-Ass	Ass	THM
440069585	Problems_HOL_only/SEU/SEU601^1.p	7418341	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	444.151	441.568	1528768	Theorem	Theorem	THM-Ass	Ass	THM
440069586	Problems_HOL_only/SEU/SEU601^1.p	7418341	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	9.69058	9.64911	344348	Theorem	Theorem	THM-Ass	Ass	THM
440069588	Problems_HOL_only/SEU/SEU601^2.p	7418342	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	1.71367	1.7053	321892	Theorem	Theorem	THM-Ass	Ass	THM
440069589	Problems_HOL_only/SEU/SEU601^2.p	7418342	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	3.17072	3.15127	327396	Theorem	Theorem	THM-Ass	Ass	THM
440069591	Problems_HOL_only/SEU/SEU602^1.p	7418343	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	9.92318	9.87491	363232	Theorem	Theorem	THM-Ass	Ass	THM
440069592	Problems_HOL_only/SEU/SEU602^1.p	7418343	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	9.7173	9.66781	344424	Theorem	Theorem	THM-Ass	Ass	THM
440069594	Problems_HOL_only/SEU/SEU602^2.p	7418344	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	6.14057	6.11221	321892	Theorem	Theorem	THM-Ass	Ass	THM
440069595	Problems_HOL_only/SEU/SEU602^2.p	7418344	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	10.8044	5.4163	321896	Theorem	Theorem	THM-Ass	Ass	THM
440069597	Problems_HOL_only/SEU/SEU603^1.p	7418345	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	218.246	216.939	999360	Theorem	Theorem	THM-Ass	Ass	THM
440069598	Problems_HOL_only/SEU/SEU603^1.p	7418345	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	9.70882	9.65529	344680	Theorem	Theorem	THM-Ass	Ass	THM
440069600	Problems_HOL_only/SEU/SEU603^2.p	7418346	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	2.91153	2.89175	321636	Theorem	Theorem	THM-Ass	Ass	THM
440069601	Problems_HOL_only/SEU/SEU603^2.p	7418346	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	5.41617	5.38726	333796	Theorem	Theorem	THM-Ass	Ass	THM
440069602	Problems_HOL_only/SEU/SEU604^1.p	7418347	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	1.82389	1.8149	348388	Theorem	Theorem	THM-Ass	Ass	THM
440069603	Problems_HOL_only/SEU/SEU604^1.p	7418347	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	68.5178	68.1248	768420	Theorem	Theorem	THM-Ass	Ass	THM
440069604	Problems_HOL_only/SEU/SEU604^1.p	7418347	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	70.9799	70.5786	824204	Theorem	Theorem	THM-Ass	Ass	THM
440069605	Problems_HOL_only/SEU/SEU604^2.p	7418348	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.082314	0.081867	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069606	Problems_HOL_only/SEU/SEU604^2.p	7418348	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.076246	0.076173	113132	Theorem	Theorem	THM-Ass	Ass	THM
440069607	Problems_HOL_only/SEU/SEU604^2.p	7418348	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.083305	0.082904	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069608	Problems_HOL_only/SEU/SEU605^1.p	7418349	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	1.57912	1.57152	347748	Theorem	Theorem	THM-Ass	Ass	THM
440069609	Problems_HOL_only/SEU/SEU605^1.p	7418349	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	3.17392	2.31882	343396	Theorem	Theorem	THM-Ass	Ass	THM
440069610	Problems_HOL_only/SEU/SEU605^1.p	7418349	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	1.98803	1.9765	342632	Theorem	Theorem	THM-Ass	Ass	THM
440069611	Problems_HOL_only/SEU/SEU605^2.p	7418350	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.067841	0.0674799	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069612	Problems_HOL_only/SEU/SEU605^2.p	7418350	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.068602	0.068511	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069613	Problems_HOL_only/SEU/SEU605^2.p	7418350	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.068503	0.068438	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069614	Problems_HOL_only/SEU/SEU606^1.p	7418351	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	1.70976	1.70147	347748	Theorem	Theorem	THM-Ass	Ass	THM
440069615	Problems_HOL_only/SEU/SEU606^1.p	7418351	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	2.33571	2.32201	343524	Theorem	Theorem	THM-Ass	Ass	THM
440069616	Problems_HOL_only/SEU/SEU606^1.p	7418351	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	1.98582	1.97589	336492	Theorem	Theorem	THM-Ass	Ass	THM
440069617	Problems_HOL_only/SEU/SEU606^2.p	7418352	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.069186	0.068972	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069618	Problems_HOL_only/SEU/SEU606^2.p	7418352	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.069875	0.0698201	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069619	Problems_HOL_only/SEU/SEU606^2.p	7418352	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.070948	0.070618	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069620	Problems_HOL_only/SEU/SEU607^1.p	7418353	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.115397	0.115229	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069621	Problems_HOL_only/SEU/SEU607^1.p	7418353	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.127234	0.127789	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069622	Problems_HOL_only/SEU/SEU607^1.p	7418353	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.126279	0.125251	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069623	Problems_HOL_only/SEU/SEU607^2.p	7418354	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.06868	0.068674	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069624	Problems_HOL_only/SEU/SEU607^2.p	7418354	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.066904	0.0666221	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069625	Problems_HOL_only/SEU/SEU607^2.p	7418354	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.069263	0.0693409	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069626	Problems_HOL_only/SEU/SEU608^1.p	7418355	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.162316	0.161627	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069627	Problems_HOL_only/SEU/SEU608^1.p	7418355	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.123137	0.122526	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069628	Problems_HOL_only/SEU/SEU608^1.p	7418355	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.125796	0.124901	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069629	Problems_HOL_only/SEU/SEU608^2.p	7418356	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.066601	0.0662911	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069630	Problems_HOL_only/SEU/SEU608^2.p	7418356	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.067959	0.0679179	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069631	Problems_HOL_only/SEU/SEU608^2.p	7418356	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.066628	0.0663021	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069632	Problems_HOL_only/SEU/SEU609^1.p	7418357	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	2.55855	2.5449	348132	Theorem	Theorem	THM-Ass	Ass	THM
440069633	Problems_HOL_only/SEU/SEU609^1.p	7418357	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	63.031	62.6176	1063588	Theorem	Theorem	THM-Ass	Ass	THM
440069634	Problems_HOL_only/SEU/SEU609^1.p	7418357	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	61.7831	61.4425	850948	Theorem	Theorem	THM-Ass	Ass	THM
440069635	Problems_HOL_only/SEU/SEU609^2.p	7418358	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.07	0.0699319	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069636	Problems_HOL_only/SEU/SEU609^2.p	7418358	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.069297	0.0689071	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069637	Problems_HOL_only/SEU/SEU609^2.p	7418358	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.069626	0.06961	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069638	Problems_HOL_only/SEU/SEU610^1.p	7418359	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	5.32794	5.29998	387284	Theorem	Theorem	THM-Ass	Ass	THM
440069639	Problems_HOL_only/SEU/SEU610^1.p	7418359	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	69.8244	69.4402	977988	Theorem	Theorem	THM-Ass	Ass	THM
440069640	Problems_HOL_only/SEU/SEU610^1.p	7418359	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	2.85032	2.83523	340332	Theorem	Theorem	THM-Ass	Ass	THM
440069641	Problems_HOL_only/SEU/SEU610^2.p	7418360	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.071657	0.0713301	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069642	Problems_HOL_only/SEU/SEU610^2.p	7418360	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.071698	0.0716221	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069643	Problems_HOL_only/SEU/SEU610^2.p	7418360	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.073143	0.072784	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069648	Problems_HOL_only/SEU/SEU611^2.p	7418362	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	82.3068	81.8013	681672	Theorem	Theorem	THM-Ass	Ass	THM
440069649	Problems_HOL_only/SEU/SEU611^2.p	7418362	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	90.0178	89.5188	588540	Theorem	Theorem	THM-Ass	Ass	THM
440069654	Problems_HOL_only/SEU/SEU612^2.p	7418364	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	41.4199	41.1707	372556	Theorem	Theorem	THM-Ass	Ass	THM
440069655	Problems_HOL_only/SEU/SEU612^2.p	7418364	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	42.7506	42.5156	601708	Theorem	Theorem	THM-Ass	Ass	THM
440069660	Problems_HOL_only/SEU/SEU613^2.p	7418366	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	41.3699	41.1289	366928	Theorem	Theorem	THM-Ass	Ass	THM
440069661	Problems_HOL_only/SEU/SEU613^2.p	7418366	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	42.7702	42.5327	582388	Theorem	Theorem	THM-Ass	Ass	THM
440069662	Problems_HOL_only/SEU/SEU614^1.p	7418367	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.366601	0.363672	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069663	Problems_HOL_only/SEU/SEU614^1.p	7418367	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	1.06094	1.05428	333928	Theorem	Theorem	THM-Ass	Ass	THM
440069664	Problems_HOL_only/SEU/SEU614^1.p	7418367	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	1.00153	0.996416	332912	Theorem	Theorem	THM-Ass	Ass	THM
440069665	Problems_HOL_only/SEU/SEU614^2.p	7418368	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.078297	0.077828	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069666	Problems_HOL_only/SEU/SEU614^2.p	7418368	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.069959	0.069629	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069667	Problems_HOL_only/SEU/SEU614^2.p	7418368	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.069531	0.0691609	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069668	Problems_HOL_only/SEU/SEU615^1.p	7418369	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.959214	0.952478	335084	Theorem	Theorem	THM-Ass	Ass	THM
440069669	Problems_HOL_only/SEU/SEU615^1.p	7418369	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	45.4756	45.2035	1268152	Theorem	Theorem	THM-Ass	Ass	THM
440069670	Problems_HOL_only/SEU/SEU615^1.p	7418369	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	46.0841	45.76	1181160	Theorem	Theorem	THM-Ass	Ass	THM
440069671	Problems_HOL_only/SEU/SEU615^2.p	7418370	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.071248	0.070859	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069672	Problems_HOL_only/SEU/SEU615^2.p	7418370	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.071827	0.0718181	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069673	Problems_HOL_only/SEU/SEU615^2.p	7418370	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.068221	0.068277	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069674	Problems_HOL_only/SEU/SEU616^1.p	7418371	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.102425	0.102358	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069675	Problems_HOL_only/SEU/SEU616^1.p	7418371	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.099597	0.099196	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069676	Problems_HOL_only/SEU/SEU616^1.p	7418371	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.102597	0.10226	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069677	Problems_HOL_only/SEU/SEU617^1.p	7418372	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.363856	0.362809	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069678	Problems_HOL_only/SEU/SEU617^1.p	7418372	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.562772	0.559996	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069679	Problems_HOL_only/SEU/SEU617^1.p	7418372	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.677608	0.673106	326644	Theorem	Theorem	THM-Ass	Ass	THM
440069680	Problems_HOL_only/SEU/SEU617^2.p	7418373	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.071315	0.0711639	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069681	Problems_HOL_only/SEU/SEU617^2.p	7418373	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.070626	0.070689	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069682	Problems_HOL_only/SEU/SEU617^2.p	7418373	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.069456	0.0694609	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069683	Problems_HOL_only/SEU/SEU618^1.p	7418374	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.362221	0.360606	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069684	Problems_HOL_only/SEU/SEU618^1.p	7418374	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	4.45314	4.42929	363752	Theorem	Theorem	THM-Ass	Ass	THM
440069685	Problems_HOL_only/SEU/SEU618^1.p	7418374	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.595378	0.592316	325876	Theorem	Theorem	THM-Ass	Ass	THM
440069686	Problems_HOL_only/SEU/SEU618^2.p	7418375	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.067229	0.067191	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069687	Problems_HOL_only/SEU/SEU618^2.p	7418375	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.068858	0.0687769	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069688	Problems_HOL_only/SEU/SEU618^2.p	7418375	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.071304	0.0714259	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069693	Problems_HOL_only/SEU/SEU619^2.p	7418377	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	66.2356	65.8351	1544340	Theorem	Theorem	THM-Ass	Ass	THM
440069696	Problems_HOL_only/SEU/SEU620^1.p	7418378	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	45.3352	45.0564	846728	Theorem	Theorem	THM-Ass	Ass	THM
440069697	Problems_HOL_only/SEU/SEU620^1.p	7418378	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	89.1577	88.6612	1073812	Theorem	Theorem	THM-Ass	Ass	THM
440069699	Problems_HOL_only/SEU/SEU620^2.p	7418379	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	1.6076	1.59651	320612	Theorem	Theorem	THM-Ass	Ass	THM
440069700	Problems_HOL_only/SEU/SEU620^2.p	7418379	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	6.72345	6.68809	338400	Theorem	Theorem	THM-Ass	Ass	THM
440069701	Problems_HOL_only/SEU/SEU621^1.p	7418380	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	167.243	166.267	912216	Theorem	Theorem	THM-Ass	Ass	THM
440069704	Problems_HOL_only/SEU/SEU621^2.p	7418381	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.070188	0.0700401	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069705	Problems_HOL_only/SEU/SEU621^2.p	7418381	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.070683	0.0703209	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069706	Problems_HOL_only/SEU/SEU621^2.p	7418381	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.068469	0.068508	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069707	Problems_HOL_only/SEU/SEU622^1.p	7418382	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	1.19678	1.19041	332648	Theorem	Theorem	THM-Ass	Ass	THM
440069708	Problems_HOL_only/SEU/SEU622^1.p	7418382	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.977583	0.970861	335596	Theorem	Theorem	THM-Ass	Ass	THM
440069709	Problems_HOL_only/SEU/SEU622^1.p	7418382	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	2.00883	1.99636	343916	Theorem	Theorem	THM-Ass	Ass	THM
440069710	Problems_HOL_only/SEU/SEU622^2.p	7418383	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.067794	0.0674949	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069711	Problems_HOL_only/SEU/SEU622^2.p	7418383	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.072282	0.071932	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069712	Problems_HOL_only/SEU/SEU622^2.p	7418383	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.06732	0.0670109	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069713	Problems_HOL_only/SEU/SEU623^1.p	7418384	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.594202	0.590211	328684	Theorem	Theorem	THM-Ass	Ass	THM
440069714	Problems_HOL_only/SEU/SEU623^1.p	7418384	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	1.03738	1.03175	336744	Theorem	Theorem	THM-Ass	Ass	THM
440069715	Problems_HOL_only/SEU/SEU623^1.p	7418384	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	1.16847	1.16281	340716	Theorem	Theorem	THM-Ass	Ass	THM
440069716	Problems_HOL_only/SEU/SEU623^2.p	7418385	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.068706	0.068312	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069717	Problems_HOL_only/SEU/SEU623^2.p	7418385	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.0703	0.0701991	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069718	Problems_HOL_only/SEU/SEU623^2.p	7418385	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.074157	0.0739989	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069719	Problems_HOL_only/SEU/SEU624^1.p	7418386	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.22618	0.22548	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069720	Problems_HOL_only/SEU/SEU624^1.p	7418386	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.475254	0.473409	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069721	Problems_HOL_only/SEU/SEU624^1.p	7418386	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.344944	0.342617	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069725	Problems_HOL_only/SEU/SEU625^2.p	7418388	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.073393	0.072957	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069726	Problems_HOL_only/SEU/SEU625^2.p	7418388	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.072576	0.072147	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069727	Problems_HOL_only/SEU/SEU625^2.p	7418388	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_on	328151	complete	0.07317	0.073079	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069728	Problems_HOL_only/SEU/SEU626^1.p	7418389	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_off+comb_off	328150	complete	0.450922	0.448715	113176	Theorem	Theorem	THM-Ass	Ass	THM
440069729	Problems_HOL_only/SEU/SEU626^1.p	7418389	Vampire_ho_schedule_occurs_fixed	23139	ho_sched+cunif_on+comb_off	328152	complete	0.832106	0.827936	330216	Theorem	Theorem	THM-Ass	Ass	THM
